Invoice_ID,Date,Customer_Name,Customer_ID,Region,Product,Category,Product_ID,Quantity,Unit_Price,Total_Amount
INV15612,22-08-2023 20:00,Neha Rao,4774,North,LED TV,Electronics,PID102,3,341.93,1025.79
INV15613,22-08-2023 21:00,Neha Rao,1138,West,Microwave,Home Appliances,PID119,7,2229.04,15603.28
INV15614,22-08-2023 22:00,Arjun Desai,1546,South,Laptop,Electronics,PID127,6,388.05,2328.3
INV15615,22-08-2023 23:00,Neha Rao,2528,Central,Laptop,Electronics,PID105,2,572.14,1144.28
INV15616,23-08-2023 00:00,Karan Patel,2505,East,Laptop,Electronics,PID145,4,1312.74,5250.96
INV15617,23-08-2023 01:00,Sneha Kulkarni,4423,East,Washing Machine,Home Appliances,PID145,3,367.8,1103.4
INV15618,23-08-2023 02:00,Sneha Kulkarni,2365,East,Rice Cooker,Home Appliances,PID108,1,644.36,644.36
INV15619,23-08-2023 03:00,Amit Shah,4715,North,Rice Cooker,Home Appliances,PID144,1,1174.51,1174.51
INV15620,23-08-2023 04:00,Ravi Mehta,3932,South,Mobile Phone,Electronics,PID132,3,696.22,2088.66
INV15621,23-08-2023 05:00,Sneha Kulkarni,4905,South,Rice Cooker,Home Appliances,PID103,9,2371.85,21346.65
INV15622,23-08-2023 06:00,Neha Rao,2952,Central,Mobile Phone,Electronics,PID112,4,488.81,1955.24
INV15623,23-08-2023 07:00,Karan Patel,1072,North,Rice Cooker,Home Appliances,PID137,8,1475.65,11805.2
INV15624,23-08-2023 08:00,Arjun Desai,1162,Central,Mobile Phone,Electronics,PID100,1,1294.82,1294.82
INV15625,23-08-2023 09:00,Amit Shah,4877,West,LED TV,Electronics,PID145,8,1186.02,9488.16
INV15626,23-08-2023 10:00,Ravi Mehta,1222,South,Mobile Phone,Electronics,PID124,2,661.11,1322.22
INV15627,23-08-2023 11:00,Ravi Mehta,2997,East,Laptop,Electronics,PID100,3,557.8,1673.4
INV15628,23-08-2023 12:00,Ravi Mehta,1184,Central,T-Shirt,Clothing,PID131,1,828.96,828.96
INV15629,23-08-2023 13:00,Amit Shah,1094,West,Washing Machine,Home Appliances,PID141,8,1522.1,12176.8
INV15630,23-08-2023 14:00,Arjun Desai,4872,East,LED TV,Electronics,PID148,5,1494.1,7470.5
INV15631,23-08-2023 15:00,Arjun Desai,1683,East,Microwave,Home Appliances,PID118,9,1954.1,17586.9
INV15632,23-08-2023 16:00,Karan Patel,4380,Central,Washing Machine,Home Appliances,PID116,8,828.28,6626.24
INV15633,23-08-2023 17:00,Arjun Desai,1975,Central,Jeans,Clothing,PID138,2,1803.06,3606.12
INV15634,23-08-2023 18:00,Karan Patel,4219,Central,Rice Cooker,Home Appliances,PID140,6,2217.18,13303.08
INV15635,23-08-2023 19:00,Sneha Kulkarni,4390,South,T-Shirt,Clothing,PID111,4,2158.95,8635.8
INV15636,23-08-2023 20:00,Sneha Kulkarni,4250,North,Laptop,Electronics,PID119,4,1217.78,4871.12
INV15637,23-08-2023 21:00,Ravi Mehta,4953,Central,LED TV,Electronics,PID121,4,1687.19,6748.76
INV15638,23-08-2023 22:00,Neha Rao,3701,South,Laptop,Electronics,PID144,8,2095.82,16766.56
INV15639,23-08-2023 23:00,Priya Singh,2314,North,Washing Machine,Home Appliances,PID130,8,472.49,3779.92
INV15640,24-08-2023 00:00,Sneha Kulkarni,4693,West,Rice Cooker,Home Appliances,PID133,3,2397.58,7192.74
INV15641,24-08-2023 01:00,Karan Patel,3544,North,Mobile Phone,Electronics,PID122,8,1545.25,12362
INV15642,24-08-2023 02:00,Ravi Mehta,4372,South,Rice Cooker,Home Appliances,PID143,8,777.86,6222.88
INV15643,24-08-2023 03:00,Karan Patel,4232,South,T-Shirt,Clothing,PID118,7,1357.81,9504.67
INV15644,24-08-2023 04:00,Ravi Mehta,1060,North,Jeans,Clothing,PID148,2,1867.93,3735.86
INV15645,24-08-2023 05:00,Amit Shah,3908,North,Laptop,Electronics,PID101,5,2070.84,10354.2
INV15646,24-08-2023 06:00,Sneha Kulkarni,3119,South,Rice Cooker,Home Appliances,PID101,5,839.61,4198.05
INV15647,24-08-2023 07:00,Neha Rao,2460,South,Rice Cooker,Home Appliances,PID137,4,921.37,3685.48
INV15648,24-08-2023 08:00,Amit Shah,1481,West,Jeans,Clothing,PID138,1,2062.85,2062.85
INV15649,24-08-2023 09:00,Sneha Kulkarni,1114,South,Washing Machine,Home Appliances,PID136,4,2114.6,8458.4
INV15650,24-08-2023 10:00,Neha Rao,2229,South,Rice Cooker,Home Appliances,PID111,1,1749.62,1749.62
INV15651,24-08-2023 11:00,Neha Rao,4405,East,Laptop,Electronics,PID127,7,1740.29,12182.03
INV15652,24-08-2023 12:00,Neha Rao,4377,East,Mobile Phone,Electronics,PID110,1,703.19,703.19
INV15653,24-08-2023 13:00,Karan Patel,1910,East,Jeans,Clothing,PID141,4,2394.68,9578.72
INV15654,24-08-2023 14:00,Karan Patel,1553,Central,Rice Cooker,Home Appliances,PID148,7,2140.52,14983.64
INV15655,24-08-2023 15:00,Priya Singh,2905,Central,LED TV,Electronics,PID128,5,2192.18,10960.9
INV15656,24-08-2023 16:00,Karan Patel,2555,South,Microwave,Home Appliances,PID120,3,569.35,1708.05
INV15657,24-08-2023 17:00,Ravi Mehta,4675,East,Washing Machine,Home Appliances,PID128,9,2461.14,22150.26
INV15658,24-08-2023 18:00,Priya Singh,4651,West,Laptop,Electronics,PID128,2,1169.31,2338.62
INV15659,24-08-2023 19:00,Ravi Mehta,4206,West,LED TV,Electronics,PID139,2,1736.49,3472.98
INV15660,24-08-2023 20:00,Priya Singh,4649,West,Mobile Phone,Electronics,PID141,8,2256.85,18054.8
INV15661,24-08-2023 21:00,Ravi Mehta,4912,South,Mobile Phone,Electronics,PID111,5,342.07,1710.35
INV15662,24-08-2023 22:00,Priya Singh,2174,East,Jeans,Clothing,PID101,7,863.87,6047.09
INV15663,24-08-2023 23:00,Sneha Kulkarni,3595,South,Washing Machine,Home Appliances,PID139,9,983.7,8853.3
INV15664,25-08-2023 00:00,Neha Rao,1139,South,Microwave,Home Appliances,PID137,2,1957.59,3915.18
INV15665,25-08-2023 01:00,Sneha Kulkarni,3454,West,Laptop,Electronics,PID132,7,809.35,5665.45
INV15666,25-08-2023 02:00,Priya Singh,4806,East,T-Shirt,Clothing,PID144,7,1037.83,7264.81
INV15667,25-08-2023 03:00,Amit Shah,1489,Central,Rice Cooker,Home Appliances,PID145,4,1010.91,4043.64
INV15668,25-08-2023 04:00,Arjun Desai,2930,North,LED TV,Electronics,PID109,7,2288.74,16021.18
INV15669,25-08-2023 05:00,Priya Singh,1896,South,Laptop,Electronics,PID140,4,108.16,432.64
INV15670,25-08-2023 06:00,Amit Shah,1204,East,LED TV,Electronics,PID110,9,436.92,3932.28
INV15671,25-08-2023 07:00,Neha Rao,3342,North,Washing Machine,Home Appliances,PID115,4,2327.98,9311.92
INV15672,25-08-2023 08:00,Ravi Mehta,3908,North,Mobile Phone,Electronics,PID107,1,1563.28,1563.28
INV15673,25-08-2023 09:00,Priya Singh,3629,Central,Mobile Phone,Electronics,PID146,6,317.69,1906.14
INV15674,25-08-2023 10:00,Amit Shah,3718,Central,Laptop,Electronics,PID145,5,1238,6190
INV15675,25-08-2023 11:00,Neha Rao,1904,South,Laptop,Electronics,PID103,4,2348.53,9394.12
INV15676,25-08-2023 12:00,Priya Singh,4255,South,Jeans,Clothing,PID143,3,1914.1,5742.3
INV15677,25-08-2023 13:00,Sneha Kulkarni,1017,East,Rice Cooker,Home Appliances,PID127,4,714.31,2857.24
INV15678,25-08-2023 14:00,Sneha Kulkarni,4454,Central,LED TV,Electronics,PID116,1,1142.88,1142.88
INV15679,25-08-2023 15:00,Priya Singh,4642,Central,Jeans,Clothing,PID117,5,1277.74,6388.7
INV15680,25-08-2023 16:00,Priya Singh,4906,East,LED TV,Electronics,PID104,2,1935.45,3870.9
INV15681,25-08-2023 17:00,Karan Patel,3783,Central,Washing Machine,Home Appliances,PID107,7,1967.75,13774.25
INV15682,25-08-2023 18:00,Neha Rao,1620,West,Laptop,Electronics,PID104,9,804.97,7244.73
INV15683,25-08-2023 19:00,Arjun Desai,1642,North,Microwave,Home Appliances,PID134,6,1842.64,11055.84
INV15684,25-08-2023 20:00,Sneha Kulkarni,1541,West,Rice Cooker,Home Appliances,PID122,6,2436.96,14621.76
INV15685,25-08-2023 21:00,Ravi Mehta,4579,North,LED TV,Electronics,PID121,3,274.17,822.51
INV15686,25-08-2023 22:00,Priya Singh,4263,East,Rice Cooker,Home Appliances,PID147,8,2056.67,16453.36
INV15687,25-08-2023 23:00,Karan Patel,1197,East,Mobile Phone,Electronics,PID101,3,1524.29,4572.87
INV15688,26-08-2023 00:00,Arjun Desai,2265,North,Rice Cooker,Home Appliances,PID135,4,1013.61,4054.44
INV15689,26-08-2023 01:00,Neha Rao,3138,North,Washing Machine,Home Appliances,PID102,3,1995.33,5985.99
INV15690,26-08-2023 02:00,Priya Singh,2025,North,Rice Cooker,Home Appliances,PID127,2,882.1,1764.2
INV15691,26-08-2023 03:00,Sneha Kulkarni,1787,North,Mobile Phone,Electronics,PID143,1,904.26,904.26
INV15692,26-08-2023 04:00,Amit Shah,1976,South,Washing Machine,Home Appliances,PID122,1,1301.09,1301.09
INV15693,26-08-2023 05:00,Neha Rao,1608,Central,LED TV,Electronics,PID108,1,1198.49,1198.49
INV15694,26-08-2023 06:00,Amit Shah,1464,Central,Mobile Phone,Electronics,PID118,5,419.26,2096.3
INV15695,26-08-2023 07:00,Sneha Kulkarni,3020,East,T-Shirt,Clothing,PID122,1,160.58,160.58
INV15696,26-08-2023 08:00,Ravi Mehta,4356,South,Microwave,Home Appliances,PID112,5,1618.3,8091.5
INV15697,26-08-2023 09:00,Neha Rao,3824,North,Microwave,Home Appliances,PID145,4,903.82,3615.28
INV15698,26-08-2023 10:00,Karan Patel,2027,South,LED TV,Electronics,PID108,2,1356.04,2712.08
INV15699,26-08-2023 11:00,Priya Singh,2261,North,Jeans,Clothing,PID104,3,593.16,1779.48
INV15700,26-08-2023 12:00,Priya Singh,3599,Central,Washing Machine,Home Appliances,PID139,8,1462.55,11700.4
INV15701,26-08-2023 13:00,Arjun Desai,4510,North,Laptop,Electronics,PID129,3,894.53,2683.59
INV15702,26-08-2023 14:00,Priya Singh,3956,Central,Mobile Phone,Electronics,PID122,3,1565.81,4697.43
INV15703,26-08-2023 15:00,Karan Patel,4461,North,Rice Cooker,Home Appliances,PID132,2,1724.48,3448.96
INV15704,26-08-2023 16:00,Karan Patel,3029,East,Microwave,Home Appliances,PID120,5,107.26,536.3
INV15705,26-08-2023 17:00,Sneha Kulkarni,4400,Central,LED TV,Electronics,PID147,2,1134.84,2269.68
INV15706,26-08-2023 18:00,Karan Patel,2817,East,Mobile Phone,Electronics,PID112,7,1842.32,12896.24
INV15707,26-08-2023 19:00,Priya Singh,1240,South,Rice Cooker,Home Appliances,PID141,8,1875.47,15003.76
INV15708,26-08-2023 20:00,Neha Rao,2638,North,LED TV,Electronics,PID140,6,1013.88,6083.28
INV15709,26-08-2023 21:00,Arjun Desai,3856,South,Rice Cooker,Home Appliances,PID147,9,2070.3,18632.7
INV15710,26-08-2023 22:00,Priya Singh,2518,North,Rice Cooker,Home Appliances,PID140,5,1660.69,8303.45
INV15711,26-08-2023 23:00,Karan Patel,4881,Central,Jeans,Clothing,PID111,6,2474.06,14844.36
INV15712,27-08-2023 00:00,Karan Patel,3943,North,Laptop,Electronics,PID121,4,1330.05,5320.2
INV15713,27-08-2023 01:00,Arjun Desai,2007,West,Mobile Phone,Electronics,PID103,9,1001.18,9010.62
INV15714,27-08-2023 02:00,Sneha Kulkarni,4132,West,T-Shirt,Clothing,PID108,2,2306.37,4612.74
INV15715,27-08-2023 03:00,Amit Shah,4133,West,Mobile Phone,Electronics,PID130,1,1068.32,1068.32
INV15716,27-08-2023 04:00,Karan Patel,2761,East,LED TV,Electronics,PID149,6,1636.88,9821.28
INV15717,27-08-2023 05:00,Amit Shah,3814,West,LED TV,Electronics,PID147,6,2081.87,12491.22
INV15718,27-08-2023 06:00,Ravi Mehta,2788,North,Mobile Phone,Electronics,PID101,6,1205.5,7233
INV15719,27-08-2023 07:00,Arjun Desai,2475,South,Microwave,Home Appliances,PID145,6,1160.38,6962.28
INV15720,27-08-2023 08:00,Amit Shah,4348,East,Jeans,Clothing,PID135,4,792.5,3170
INV15721,27-08-2023 09:00,Karan Patel,2182,Central,Mobile Phone,Electronics,PID110,9,2409.12,21682.08
INV15722,27-08-2023 10:00,Priya Singh,4310,East,Washing Machine,Home Appliances,PID128,7,2365.56,16558.92
INV15723,27-08-2023 11:00,Priya Singh,3090,South,T-Shirt,Clothing,PID135,8,1218.03,9744.24
INV15724,27-08-2023 12:00,Karan Patel,2940,West,T-Shirt,Clothing,PID133,8,885.34,7082.72
INV15725,27-08-2023 13:00,Sneha Kulkarni,3922,South,Microwave,Home Appliances,PID146,4,406.67,1626.68
INV15726,27-08-2023 14:00,Neha Rao,1412,East,T-Shirt,Clothing,PID149,6,1246.61,7479.66
INV15727,27-08-2023 15:00,Karan Patel,4510,East,T-Shirt,Clothing,PID108,7,2245.63,15719.41
INV15728,27-08-2023 16:00,Karan Patel,2337,East,Rice Cooker,Home Appliances,PID111,6,2186.04,13116.24
INV15729,27-08-2023 17:00,Neha Rao,4223,South,Washing Machine,Home Appliances,PID120,6,378.92,2273.52
INV15730,27-08-2023 18:00,Sneha Kulkarni,4884,North,Mobile Phone,Electronics,PID104,7,1266.13,8862.91
INV15731,27-08-2023 19:00,Sneha Kulkarni,2103,North,Rice Cooker,Home Appliances,PID106,9,2057.46,18517.14
INV15732,27-08-2023 20:00,Ravi Mehta,4208,West,Jeans,Clothing,PID143,8,2104.02,16832.16
INV15733,27-08-2023 21:00,Ravi Mehta,2748,Central,Microwave,Home Appliances,PID136,3,2342.38,7027.14
INV15734,27-08-2023 22:00,Ravi Mehta,2473,South,LED TV,Electronics,PID102,3,587.54,1762.62
INV15735,27-08-2023 23:00,Sneha Kulkarni,2409,North,Microwave,Home Appliances,PID114,2,1095.6,2191.2
INV15736,28-08-2023 00:00,Amit Shah,2700,West,T-Shirt,Clothing,PID118,6,2390.61,14343.66
INV15737,28-08-2023 01:00,Karan Patel,3430,Central,LED TV,Electronics,PID148,7,750.26,5251.82
INV15738,28-08-2023 02:00,Arjun Desai,1164,West,Mobile Phone,Electronics,PID102,9,903.59,8132.31
INV15739,28-08-2023 03:00,Ravi Mehta,1708,West,Laptop,Electronics,PID119,6,641.58,3849.48
INV15740,28-08-2023 04:00,Arjun Desai,3349,Central,LED TV,Electronics,PID114,9,1392.89,12536.01
INV15741,28-08-2023 05:00,Amit Shah,1773,East,Washing Machine,Home Appliances,PID137,2,1371.37,2742.74
INV15742,28-08-2023 06:00,Karan Patel,2071,North,Rice Cooker,Home Appliances,PID110,4,2061.17,8244.68
INV15743,28-08-2023 07:00,Neha Rao,2150,North,Washing Machine,Home Appliances,PID113,1,1090.77,1090.77
INV15744,28-08-2023 08:00,Neha Rao,1367,Central,Laptop,Electronics,PID103,6,700.54,4203.24
INV15745,28-08-2023 09:00,Neha Rao,3695,North,T-Shirt,Clothing,PID134,3,2093.79,6281.37
INV15746,28-08-2023 10:00,Arjun Desai,4103,South,T-Shirt,Clothing,PID107,6,1658.83,9952.98
INV15747,28-08-2023 11:00,Amit Shah,3554,South,Laptop,Electronics,PID120,1,475.01,475.01
INV15748,28-08-2023 12:00,Neha Rao,1612,South,T-Shirt,Clothing,PID134,8,1468.43,11747.44
INV15749,28-08-2023 13:00,Priya Singh,1076,Central,T-Shirt,Clothing,PID103,6,1203.68,7222.08
INV15750,28-08-2023 14:00,Priya Singh,3754,West,Washing Machine,Home Appliances,PID135,7,2129.86,14909.02
INV15751,28-08-2023 15:00,Neha Rao,4272,West,Mobile Phone,Electronics,PID113,9,1543.96,13895.64
INV15752,28-08-2023 16:00,Arjun Desai,1067,East,T-Shirt,Clothing,PID143,4,1998.76,7995.04
INV15753,28-08-2023 17:00,Karan Patel,2051,East,Mobile Phone,Electronics,PID102,4,1212.48,4849.92
INV15754,28-08-2023 18:00,Amit Shah,3983,South,Mobile Phone,Electronics,PID119,4,2452.97,9811.88
INV15755,28-08-2023 19:00,Amit Shah,3447,South,Washing Machine,Home Appliances,PID107,2,2019.5,4039
INV15756,28-08-2023 20:00,Neha Rao,3104,Central,Laptop,Electronics,PID113,3,1536.64,4609.92
INV15757,28-08-2023 21:00,Sneha Kulkarni,2226,South,T-Shirt,Clothing,PID100,6,2050.77,12304.62
INV15758,28-08-2023 22:00,Arjun Desai,1566,South,Jeans,Clothing,PID119,2,868.82,1737.64
INV15759,28-08-2023 23:00,Ravi Mehta,4154,South,Washing Machine,Home Appliances,PID113,9,2445.87,22012.83
INV15760,29-08-2023 00:00,Arjun Desai,3665,North,Washing Machine,Home Appliances,PID127,3,1095.97,3287.91
INV15761,29-08-2023 01:00,Karan Patel,2274,West,LED TV,Electronics,PID138,3,988.93,2966.79
INV15762,29-08-2023 02:00,Amit Shah,3389,North,Mobile Phone,Electronics,PID144,6,1990.16,11940.96
INV15763,29-08-2023 03:00,Ravi Mehta,3470,South,LED TV,Electronics,PID108,2,1613.4,3226.8
INV15764,29-08-2023 04:00,Neha Rao,4915,South,T-Shirt,Clothing,PID122,4,1943.92,7775.68
INV15765,29-08-2023 05:00,Karan Patel,1438,North,Microwave,Home Appliances,PID115,1,1970.92,1970.92
INV15766,29-08-2023 06:00,Amit Shah,3461,North,Microwave,Home Appliances,PID147,4,1627.74,6510.96
INV15767,29-08-2023 07:00,Neha Rao,1871,Central,Rice Cooker,Home Appliances,PID126,5,2126.83,10634.15
INV15768,29-08-2023 08:00,Priya Singh,2961,Central,T-Shirt,Clothing,PID139,5,1843.42,9217.1
INV15769,29-08-2023 09:00,Amit Shah,3180,South,Washing Machine,Home Appliances,PID107,2,1485.93,2971.86
INV15770,29-08-2023 10:00,Priya Singh,4940,North,Microwave,Home Appliances,PID127,9,1926.76,17340.84
INV15771,29-08-2023 11:00,Neha Rao,3476,Central,Washing Machine,Home Appliances,PID117,7,1294.79,9063.53
INV15772,29-08-2023 12:00,Priya Singh,3751,East,Washing Machine,Home Appliances,PID133,4,1264.62,5058.48
INV15773,29-08-2023 13:00,Sneha Kulkarni,2567,North,Jeans,Clothing,PID101,5,915.17,4575.85
INV15774,29-08-2023 14:00,Neha Rao,2633,West,Rice Cooker,Home Appliances,PID123,1,2133.18,2133.18
INV15775,29-08-2023 15:00,Neha Rao,3315,East,LED TV,Electronics,PID109,5,818.37,4091.85
INV15776,29-08-2023 16:00,Sneha Kulkarni,3154,East,Laptop,Electronics,PID148,6,703.28,4219.68
INV15777,29-08-2023 17:00,Ravi Mehta,1065,North,Mobile Phone,Electronics,PID139,5,626.99,3134.95
INV15778,29-08-2023 18:00,Karan Patel,4054,South,Mobile Phone,Electronics,PID107,6,1685.19,10111.14
INV15779,29-08-2023 19:00,Ravi Mehta,2075,West,Jeans,Clothing,PID104,7,578.76,4051.32
INV15780,29-08-2023 20:00,Arjun Desai,3758,Central,LED TV,Electronics,PID102,6,2182.14,13092.84
INV15781,29-08-2023 21:00,Sneha Kulkarni,3335,Central,Mobile Phone,Electronics,PID132,2,1775.37,3550.74
INV15782,29-08-2023 22:00,Ravi Mehta,3279,South,Washing Machine,Home Appliances,PID129,2,1995.58,3991.16
INV15783,29-08-2023 23:00,Karan Patel,4234,West,T-Shirt,Clothing,PID138,9,437.98,3941.82
INV15784,30-08-2023 00:00,Karan Patel,2264,West,Rice Cooker,Home Appliances,PID106,6,135.94,815.64
INV15785,30-08-2023 01:00,Amit Shah,3035,East,LED TV,Electronics,PID144,4,295.05,1180.2
INV15786,30-08-2023 02:00,Ravi Mehta,1389,East,Microwave,Home Appliances,PID120,5,1725.09,8625.45
INV15787,30-08-2023 03:00,Sneha Kulkarni,2045,West,Mobile Phone,Electronics,PID137,5,347.95,1739.75
INV15788,30-08-2023 04:00,Amit Shah,1728,North,LED TV,Electronics,PID112,8,1233.25,9866
INV15789,30-08-2023 05:00,Ravi Mehta,3734,North,Jeans,Clothing,PID124,5,2027.22,10136.1
INV15790,30-08-2023 06:00,Neha Rao,3956,North,Laptop,Electronics,PID101,2,958.38,1916.76
INV15791,30-08-2023 07:00,Karan Patel,4862,West,Laptop,Electronics,PID101,2,212.9,425.8
INV15792,30-08-2023 08:00,Sneha Kulkarni,4564,Central,LED TV,Electronics,PID101,5,2220.17,11100.85
INV15793,30-08-2023 09:00,Neha Rao,2707,North,Jeans,Clothing,PID114,4,1799.82,7199.28
INV15794,30-08-2023 10:00,Ravi Mehta,3568,Central,Mobile Phone,Electronics,PID114,2,184.49,368.98
INV15795,30-08-2023 11:00,Karan Patel,1361,North,Rice Cooker,Home Appliances,PID117,6,878.78,5272.68
INV15796,30-08-2023 12:00,Karan Patel,1058,West,Washing Machine,Home Appliances,PID104,8,993.58,7948.64
INV15797,30-08-2023 13:00,Neha Rao,1484,North,Rice Cooker,Home Appliances,PID125,2,2184.82,4369.64
INV15798,30-08-2023 14:00,Ravi Mehta,4700,Central,T-Shirt,Clothing,PID129,7,306.04,2142.28
INV15799,30-08-2023 15:00,Ravi Mehta,2124,South,LED TV,Electronics,PID113,4,1947.89,7791.56
INV15800,30-08-2023 16:00,Sneha Kulkarni,2780,Central,T-Shirt,Clothing,PID104,5,2437.95,12189.75
INV15801,30-08-2023 17:00,Amit Shah,3845,South,LED TV,Electronics,PID139,2,1025.42,2050.84
INV15802,30-08-2023 18:00,Karan Patel,1339,Central,Mobile Phone,Electronics,PID120,9,157.03,1413.27
INV15803,30-08-2023 19:00,Amit Shah,1485,North,Washing Machine,Home Appliances,PID142,3,676.36,2029.08
INV15804,30-08-2023 20:00,Amit Shah,2835,North,Washing Machine,Home Appliances,PID107,1,404.12,404.12
INV15805,30-08-2023 21:00,Karan Patel,3736,Central,Mobile Phone,Electronics,PID105,4,1993.65,7974.6
INV15806,30-08-2023 22:00,Ravi Mehta,2039,North,LED TV,Electronics,PID125,1,943.34,943.34
INV15807,30-08-2023 23:00,Karan Patel,4569,North,Rice Cooker,Home Appliances,PID103,6,2255.98,13535.88
INV15808,31-08-2023 00:00,Neha Rao,1120,West,T-Shirt,Clothing,PID129,4,2293.41,9173.64
INV15809,31-08-2023 01:00,Amit Shah,4285,East,Rice Cooker,Home Appliances,PID134,4,984.98,3939.92
INV15810,31-08-2023 02:00,Sneha Kulkarni,4813,East,Mobile Phone,Electronics,PID126,9,1551.34,13962.06
INV15811,31-08-2023 03:00,Karan Patel,3377,Central,Laptop,Electronics,PID126,9,2366.01,21294.09
INV15812,31-08-2023 04:00,Arjun Desai,3131,East,Rice Cooker,Home Appliances,PID143,7,307.04,2149.28
INV15813,31-08-2023 05:00,Sneha Kulkarni,4252,South,T-Shirt,Clothing,PID142,4,1955.05,7820.2
INV15814,31-08-2023 06:00,Ravi Mehta,1744,Central,Mobile Phone,Electronics,PID104,9,217.62,1958.58
INV15815,31-08-2023 07:00,Ravi Mehta,1385,Central,Jeans,Clothing,PID139,5,1164.76,5823.8
INV15816,31-08-2023 08:00,Neha Rao,3370,South,Rice Cooker,Home Appliances,PID110,4,1329.9,5319.6
INV15817,31-08-2023 09:00,Sneha Kulkarni,4625,East,LED TV,Electronics,PID142,5,1418.53,7092.65
INV15818,31-08-2023 10:00,Arjun Desai,1447,South,Microwave,Home Appliances,PID134,9,2137.68,19239.12
INV15819,31-08-2023 11:00,Sneha Kulkarni,3951,North,Microwave,Home Appliances,PID110,1,595.61,595.61
INV15820,31-08-2023 12:00,Karan Patel,3120,Central,Jeans,Clothing,PID137,7,1158.5,8109.5
INV15821,31-08-2023 13:00,Ravi Mehta,3302,West,Rice Cooker,Home Appliances,PID137,9,758.43,6825.87
INV15822,31-08-2023 14:00,Sneha Kulkarni,3907,South,LED TV,Electronics,PID149,1,1516.86,1516.86
INV15823,31-08-2023 15:00,Priya Singh,3964,Central,Rice Cooker,Home Appliances,PID104,3,1439.55,4318.65
INV15824,31-08-2023 16:00,Karan Patel,4954,Central,LED TV,Electronics,PID136,7,1990.1,13930.7
INV15825,31-08-2023 17:00,Karan Patel,2022,South,Laptop,Electronics,PID136,4,525.99,2103.96
INV15826,31-08-2023 18:00,Priya Singh,1864,West,Mobile Phone,Electronics,PID125,9,2058.61,18527.49
INV15827,31-08-2023 19:00,Arjun Desai,4771,Central,Rice Cooker,Home Appliances,PID132,8,936.44,7491.52
INV15828,31-08-2023 20:00,Ravi Mehta,4361,North,Microwave,Home Appliances,PID132,4,1464.91,5859.64
INV15829,31-08-2023 21:00,Sneha Kulkarni,4571,North,Mobile Phone,Electronics,PID122,3,648.16,1944.48
INV15830,31-08-2023 22:00,Sneha Kulkarni,3947,North,Microwave,Home Appliances,PID106,5,1246,6230
INV15831,31-08-2023 23:00,Ravi Mehta,2775,West,T-Shirt,Clothing,PID131,7,499.69,3497.83
INV15832,01-09-2023 00:00,Arjun Desai,2908,East,Microwave,Home Appliances,PID108,6,1744.61,10467.66
INV15833,01-09-2023 01:00,Priya Singh,4032,North,Microwave,Home Appliances,PID115,7,209,1463
INV15834,01-09-2023 02:00,Priya Singh,3877,South,Laptop,Electronics,PID108,5,1542.61,7713.05
INV15835,01-09-2023 03:00,Arjun Desai,3655,East,Laptop,Electronics,PID143,2,1902.63,3805.26
INV15836,01-09-2023 04:00,Priya Singh,1587,South,Washing Machine,Home Appliances,PID142,5,2216.1,11080.5
INV15837,01-09-2023 05:00,Karan Patel,3049,West,Jeans,Clothing,PID127,7,2062.38,14436.66
INV15838,01-09-2023 06:00,Arjun Desai,3030,North,LED TV,Electronics,PID122,1,2246.81,2246.81
INV15839,01-09-2023 07:00,Sneha Kulkarni,1382,Central,T-Shirt,Clothing,PID111,5,1574.71,7873.55
INV15840,01-09-2023 08:00,Amit Shah,1689,North,Washing Machine,Home Appliances,PID141,4,224.46,897.84
INV15841,01-09-2023 09:00,Karan Patel,2135,West,Mobile Phone,Electronics,PID108,7,2429.38,17005.66
INV15842,01-09-2023 10:00,Karan Patel,2908,North,Washing Machine,Home Appliances,PID144,6,1967.34,11804.04
INV15843,01-09-2023 11:00,Sneha Kulkarni,1203,North,Mobile Phone,Electronics,PID111,7,1523.52,10664.64
INV15844,01-09-2023 12:00,Ravi Mehta,2773,North,Laptop,Electronics,PID108,4,1202.75,4811
INV15845,01-09-2023 13:00,Arjun Desai,1025,West,LED TV,Electronics,PID118,5,334.08,1670.4
INV15846,01-09-2023 14:00,Arjun Desai,2876,North,LED TV,Electronics,PID135,8,125.12,1000.96
INV15847,01-09-2023 15:00,Neha Rao,3155,Central,LED TV,Electronics,PID132,3,1144.44,3433.32
INV15848,01-09-2023 16:00,Sneha Kulkarni,2700,Central,Microwave,Home Appliances,PID112,4,2436.17,9744.68
INV15849,01-09-2023 17:00,Ravi Mehta,2590,East,Microwave,Home Appliances,PID101,6,1361.78,8170.68
INV15850,01-09-2023 18:00,Sneha Kulkarni,1867,East,Laptop,Electronics,PID139,7,1041.49,7290.43
INV15851,01-09-2023 19:00,Karan Patel,1273,East,T-Shirt,Clothing,PID143,9,1192.6,10733.4
INV15852,01-09-2023 20:00,Arjun Desai,2815,East,Mobile Phone,Electronics,PID124,5,816.25,4081.25
INV15853,01-09-2023 21:00,Neha Rao,2565,Central,Laptop,Electronics,PID112,3,2444.18,7332.54
INV15854,01-09-2023 22:00,Arjun Desai,3064,East,LED TV,Electronics,PID112,5,419.76,2098.8
INV15855,01-09-2023 23:00,Priya Singh,2487,South,LED TV,Electronics,PID132,2,1768.41,3536.82
INV15856,02-09-2023 00:00,Karan Patel,3345,West,T-Shirt,Clothing,PID126,8,1183.53,9468.24
